country,year,CO2_intensity_GDP,CO2_per_capita_tCO2e,GDP_constant_2015USD,GDP_per_capita_2015USD,GHG_per_capita_tCO2e,GHG_total_MtCO2e,agri_land_pct,agriculture_pct_GDP,energy_use_pc,forest_area_pct,freshwater_withdrawal_pct,industry_pct_GDP,population,renewable_elec_pct,renewable_energy_pct,urban_pop_pct
Brunei Darussalam,2007,0.6100408170089829,22.067931610012053,13416151463.647856,36174.51651548605,29.144208394787437,10.8088,2.3529411764705883,0.7263425134025526,8703.665469692698,73.07400379506642,1.0823529411764703,73.39510627110113,370873.0,0.0,0.0,74.4344860960786
Brunei Darussalam,2008,0.690911355330798,23.578520512555816,12892826165.42766,34126.69415639692,34.16103527593153,12.9058,2.3529411764705883,0.6921661273493696,9379.395471028474,72.75142314990512,1.0823529411764703,76.4320816379343,377793.0,0.0,0.0,74.7929411399737
Brunei Darussalam,2009,0.6341720398227324,20.836104241567774,12647829762.791262,32855.602160246635,28.622789334774204,11.0184,2.5426944971537004,0.9799175463801612,7906.164503044327,72.42884250474383,1.0823529411764703,67.29548135733148,384952.0,0.0,0.0,75.0712970872547
Brunei Darussalam,2010,0.5678917987326242,18.80932475556417,12994552864.59319,33121.31782417236,25.43534557466636,9.9791,2.5426944971537004,0.7333498774884111,8261.092768512,72.10626185958255,1.0823529411764703,68.65335070318018,392332.0,0.0213607594936708,0.0,75.2506559029998
Brunei Darussalam,2011,0.5831265503161646,19.683065883136493,13481121714.896616,33754.364078371254,26.735588611604225,10.6779,2.5426944971537004,0.5727753140420035,9699.300251689703,72.10626185958255,1.0823529411764703,73.67241445049712,399389.0,0.043489932885906,0.0,75.312125504778
Brunei Darussalam,2012,0.5602966251458525,18.794891963398488,13604222581.23684,33544.53894578774,25.49949822096524,10.3415,2.5426944971537004,0.6551566839351054,9446.072906588864,72.10626185958255,1.0823529411764703,72.65561435387299,405557.0,0.0424936386768447,0.0,75.2714233503027
Brunei Darussalam,2013,0.5849872330675427,18.942514871036614,13315162382.527857,32381.07397952309,24.996960131516868,10.2788,2.5426944971537004,0.6849374398126323,7399.888506999042,72.10626185958255,1.0823529411764703,70.02244409526097,411202.0,0.038391640163562,0.0,75.1756915148608
Brunei Darussalam,2014,0.6245015342882458,19.45242951409718,12981233119.37007,31148.72974054006,25.164247150569885,10.4872,2.5426944971537004,0.862827317122997,8529.793038239737,72.10626185958255,1.0823529411764703,67.84963078054844,416750.0,0.0359520639147802,0.0,75.0572639801502
Brunei Darussalam,2015,0.5696156920431926,17.444553920779136,12930296870.124683,30625.12877446564,23.157086961052745,9.7772,2.5426944971537004,1.1032125006315388,6437.002473982266,72.10626185958255,1.0823529411764703,61.36277736052692,422212.0,0.0311904761904761,0.0,74.9484620568562
Brunei Darussalam,2016,0.6264445623667022,18.475362752710705,12609894752.946909,29492.414592778878,23.82169686877286,10.1853,2.5426944971537004,1.2036546260626768,7008.281719975559,72.10626185958255,1.0823529411764703,57.289363853630825,427564.0,0.0255269320843091,0.0,74.8816070556641
Brunei Darussalam,2017,0.6160542674548011,18.18879225088499,12777445780.09522,29524.659127890023,23.529479726045125,10.1829,2.5426944971537004,1.0864509033046197,8385.258589765326,72.10626185958255,1.0823529411764703,59.72058896928524,432772.0,0.0377676208804426,0.0,74.8476440654983
Brunei Darussalam,2018,0.6281456237574182,18.34197482926384,12784137461.572445,29200.19520242216,23.78200589296727,10.412,2.5426944971537004,1.017641958879025,8304.04242825767,72.10626185958255,1.0823529411764703,63.24481840423192,437810.0,0.037037037037037,0.0,74.8172471714305
Brunei Darussalam,2019,0.5726072187838367,17.17606397397669,13278735842.955511,29996.240722317503,22.77514231499051,10.0821,2.5426944971537004,0.9860551301185152,9219.803393332384,72.10626185958255,1.0823529411764703,62.51532109944156,442680.0,0.0218889339278475,0.0,74.7923311783673
Brunei Darussalam,2020,0.7541666450391008,22.637034984041268,13429260053.625029,30015.9588506697,28.51025024362768,12.7556,2.5426944971537004,1.2175028361059137,9175.89257228992,72.10626185958255,1.0823529411764703,59.13363024007975,447404.0,0.0193548387096774,0.0,74.7748108912151
Brunei Darussalam,2021,0.7556354241991391,22.10700852960124,13215632407.101458,29256.183367834252,27.74787977534806,12.5343,2.5426944971537004,1.2562902227508086,8962.623256310333,72.10626185958255,1.0823529411764703,62.701564223562265,451721.0,0.0196525706264256,0.0,74.7667316936175
Brunei Darussalam,2022,0.7335983548997345,20.943628258339373,13000438095.725414,28549.17560604654,26.14752838351231,11.9068,2.5426944971537004,1.096160288762411,9894.819499062563,72.10626185958255,1.0823529411764703,67.92558541923437,455370.0,0.0196525706264256,0.0,74.7772642014221
Brunei Darussalam,2023,0.7380826693306465,21.14308997295996,13147036779.497906,28645.96453962838,26.280044187916303,12.0612,2.5426944971537004,1.173122221641125,8658.006976446337,72.10626185958255,1.0823529411764703,61.74118600913136,458949.0,0.0196525706264256,0.0,74.8199193881365
Brunei Darussalam,2024,0.6847091669782965,20.242651619442384,13679822692.2189,29563.86827530823,25.642881995846317,11.8655,2.5426944971537004,1.17447674380916,8658.006976446337,72.10626185958255,1.0823529411764703,61.67552257968283,462721.0,0.0196525706264256,0.0,74.8983133873697
Cambodia,1990,0.0707236317962323,0.0582799258876773,6077176596.902325,824.0516558254874,1.97660884054135,14.577,25.237933378653977,45.29438218164095,,62.34302062089281,,12.646242989169648,7374752.0,,,15.7157497390038
Cambodia,1991,0.0724782511029058,0.061650741200882,6538513178.624422,850.6102211730972,1.8924787136473329,14.5472,25.549512803081804,45.29438218164095,,62.21624178563335,,12.646242989169648,7686850.0,,,16.0597496099039
Cambodia,1992,0.0742137474658081,0.0640077267790801,6997355850.265512,862.4780308873349,1.837809375301596,14.9103,25.57783820530252,45.29438218164095,282.3500977769889,62.0894629503739,,12.646242989169648,8113083.0,0.0,82.5,16.4097495102946
Cambodia,1993,0.0721431045110642,0.0609884822874011,7284133439.522371,845.3820042918682,1.7835446227366225,15.3677,25.618751416270115,45.29438218164095,282.3500977769889,61.96268411511443,,12.646242989169648,8616381.0,0.0,82.5,16.7657494060925
Cambodia,1994,0.1137592283039773,0.0584685061264214,4748625742.753155,513.9671479678735,1.6044528713751314,14.8238,25.858548606390208,45.557709543759735,282.3500977769889,61.83590527985498,,13.722715563324195,9239162.0,0.0,82.5,17.1276884970302
Cambodia,1995,0.2876849009298362,0.1498627987810946,5218904416.419748,520.9268831861455,1.897390396982701,19.009,25.850589168366188,47.72456021299013,282.3500977769889,61.70912644459551,,14.262044760650037,10018497.0,0.0,82.5,17.4962488002108
Cambodia,1996,0.3015729345293723,0.1543059288398494,5526689596.999191,511.67034959770393,1.7726434021184545,19.1468,25.92150464536596,44.46307956251782,269.71597367111553,61.58234760933605,,14.988565801564008,10801270.0,0.0,82.5,17.8834321201168
Cambodia,1997,0.3095967095285036,0.153798528076528,5748123107.348973,496.7705513109409,1.6846971155948562,19.4936,25.91751642873329,44.44721267703387,258.94725305187234,61.45556877407658,,16.38573699377349,11570982.0,0.0,82.2,18.1846372155166
Cambodia,1998,0.3314150038358723,0.1653816046593459,6017229084.135231,499.01664905083305,1.6310679901507468,19.6677,26.22932245637888,44.47995896338032,268.34619013685244,61.32878993881713,,16.709081811491174,12058173.0,0.0,81.3,18.3715559169572
Cambodia,1999,0.2864603658072768,0.1583843637203522,6781740973.224193,552.9014922326434,1.6607326542543617,20.3701,26.285973260820302,40.90385299426496,271.4482976177572,61.20201110355767,,18.039826425617186,12265731.0,0.0,81.5,18.5111858410878
Cambodia,2000,0.2683028950055959,0.1605958947022452,7459479704.675782,598.5619152521472,1.6410647249440231,20.4515,27.0224337185588,35.52773573645662,273.11106008706554,61.07523226829821,,21.64559865125589,12462336.0,8.959821428571429,81.6,18.6242216655572
Cambodia,2001,0.273084283107873,0.1728169028771534,8010713670.899399,632.8335739808495,1.6594404195636696,21.006,27.70224337185588,32.965377253488555,276.1642070890227,60.96659302062088,,23.26462579077369,12658484.0,5.946954813359529,80.5,18.7186818716995
Cambodia,2002,0.2640676705092261,0.1748625327210901,8512590714.589053,662.1883412834542,1.6252437429994506,20.8929,28.32540222071153,29.61100467609372,272.09527903291814,60.85795377294359,,25.37930583821665,12855241.0,4.06043956043956,81.0,18.803641734126
Cambodia,2003,0.2575735415787564,0.1852812756877497,9387998414.661062,719.3334942405086,1.7524447228741955,22.8711,28.89191026512577,29.474379569752777,275.5985706571996,60.74931452526626,1.810945273631841,26.34287454410444,13050968.0,5.37221494102228,79.9,18.8881765274479
Cambodia,2004,0.2354541346712809,0.182676416757728,10275886653.584911,775.8471390309785,1.6910045209676208,22.3969,29.62837072286427,26.628662754703942,279.2723369105631,60.64067527758894,1.810945273631841,27.68026858139672,13244731.0,3.5509202453987734,80.7,18.9813615262763
Cambodia,2005,0.232012201313951,0.2010015177984526,11642922159.704405,866.3402901232085,1.871279261968084,25.1485,30.342170858826197,27.44578889174269,286.390391082312,60.532036029911616,1.810945273631841,27.41924701604547,13439202.0,4.610995850622407,79.2,19.0922720052225
Cambodia,2006,0.232862783705682,0.2205362434918382,12917049054.097538,947.0652200506912,1.950204955954339,26.5989,30.33650577838205,26.285742936201867,289.72636002753785,60.42339678223431,1.810945273631841,29.07002258482276,13639028.0,4.519932145886344,78.0,19.2299832388976
Cambodia,2007,0.2592806580330083,0.2671190172933085,14260222987.899446,1030.2311762079162,2.0137164538928185,27.8734,30.33650577838205,25.46562834225731,298.2137717420128,60.314757534557,1.810945273631841,28.14003507761313,13841770.0,3.8351206434316354,74.8,19.4035705019128
Cambodia,2008,0.2673496819061579,0.2915648146626184,15326369460.346914,1090.5747580614675,2.0487951773365154,28.7927,30.33650577838205,28.0340869915092,296.38961605563713,60.20611828687967,1.810945273631841,26.049596688747343,14053479.0,3.614709851551957,74.1,19.6574509865325
